name,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Ion Nicolaescu,,,,,,,,,,,beitar-jerusalem
Apoula Edel,hapoel-tel-aviv,,hapoel-tel-aviv,,,,,,,,
Ariel Talias,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,,
Nikola Petkovic,hapoel-tel-aviv,,,,,,,,,,
Mor Shushan,hapoel-tel-aviv,ihud-bnei-sachnin,,,,,,,,,
Yigal Antebi,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,,
Iyad Hutba,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,maccabi-bnei-reineh,maccabi-bnei-reineh
Kfir Eizenshtain,hapoel-tel-aviv,,,,,,,,,,
Walid Badir,hapoel-tel-aviv,,,,,,,,,,
Shay Abutbul,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Dor Hai Hemo,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Elroei Cohen,hapoel-tel-aviv,,,,,,,,,,
William Owusu,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Nir Nahum,hapoel-tel-aviv,,,,,,,,,,
Toto Tamuz,hapoel-tel-aviv,,,,hapoel-tel-aviv,,,,,,
Savo Pavicevic,hapoel-tel-aviv,,,,,,,,,,
David Rochela,hapoel-tel-aviv,,,,,,,,,,
Tomer Ben Yosef,hapoel-tel-aviv,,,,,,,,,,
Philip Hayek,hapoel-tel-aviv,,,,,,,,,,
Eliran Danin,hapoel-tel-aviv,,,,,,,,,,
John Paintsil,hapoel-tel-aviv,,,,,,,,,,
Tiago Costa,hapoel-tel-aviv,,,,,,,,,,
Eric Djemba Djemba,hapoel-tel-aviv,,,,,,,,,,
Nir Lax,hapoel-tel-aviv,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,ihud-bnei-sachnin,
Artur Atzianov,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Bruno,hapoel-tel-aviv,,,,,,,,,,
Amit Amzaleg,hapoel-tel-aviv,,,,,,,,,,
Salim Tuama,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Victor Merey,hapoel-tel-aviv,,,,,,,,maccabi-bnei-reineh,,
Branko Ilic,,hapoel-tel-aviv,,,,,,,,,
Lucas Sasha,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Sean Malka,,hapoel-tel-aviv,hapoel-tel-aviv,,,,bnei-yehuda-tel-aviv,,,,
Omer Fadida,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,hapoel-hadera,
Petar Orlandic,,hapoel-tel-aviv,,,,,,,,,
Jürgen Colin,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Uri Cohen,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-jerusalem,hapoel-jerusalem,hapoel-hadera,,,,,
Lior Levy,ironi-kiryat-shmona,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Avraham Chekol,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Bryan Gerzicich,ironi-kiryat-shmona,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,,
Reef Messika,,hapoel-tel-aviv,,,,,,,hapoel-hadera,maccabi-bnei-reineh,
Besart Abdurahimi,,hapoel-tel-aviv,,,,,,,,,
Ran Itzhak,,hapoel-tel-aviv,,,,hapoel-jerusalem,,,,,
Gal Malka,,,hapoel-tel-aviv,,,,,,,,
David Alon,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,,,
Desley Tagania,,,hapoel-tel-aviv,,hapoel-tel-aviv,,,,,,
Francis Benjamin,,,hapoel-tel-aviv,,,,,,,,
Phillip Maneh,,,hapoel-tel-aviv,,,,,,,maccabi-bnei-reineh,
Moshe Ohayon,,,hapoel-tel-aviv,hapoel-tel-aviv,fc-ashdod,fc-ashdod,,,,,
Ariel Lazmi,,,hapoel-tel-aviv,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,
Dudu Biton,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,fc-ashdod,,,sektzia-ness-ziona,
Aviv Dado,,,hapoel-tel-aviv,,,,,,,,
Tom Almadon,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-tel-aviv,,,,,,,,
Avihai Dahan,,,hapoel-tel-aviv,,,,,,,,
Obeida Khattab,,,hapoel-tel-aviv,ihud-bnei-sachnin,hapoel-jerusalem,ihud-bnei-sachnin,ihud-bnei-sachnin,,hapoel-hadera,bnei-yehuda-tel-aviv,fc-ashdod
Abonima Izuegbu,,,hapoel-tel-aviv,,,,,,,,
Raz Nahmias,,,hapoel-tel-aviv,,,hapoel-tel-aviv,,sektzia-ness-ziona,hapoel-haifa,,
Mohamed Abu Alhija,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,,
Harmony Ikande,,,hapoel-tel-aviv,,,,,,,,
Doron Bruck,,,hapoel-tel-aviv,,,,,,,,
Guy Hadida,,,hapoel-tel-aviv,,,,hapoel-haifa,hapoel-haifa,,hapoel-jerusalem,
Amido Baldé,,,hapoel-tel-aviv,,,,,,,,
Gael Etock,,,hapoel-tel-aviv,,,,,,,,
Ibrahim Safouri,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,
Tzlil Hatuka,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,
Adi Gotlieb,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv
Mihai Pintilii,,,,hapoel-tel-aviv,,,,,,,
Cauê Silva,,,,hapoel-tel-aviv,,,,,,,
Omri Shekel,,,,hapoel-tel-aviv,hapoel-jerusalem,,,,,sektzia-ness-ziona,
Ram Strauss,,,,hapoel-tel-aviv,,,,,,,
Loukas Vyntra,,,,hapoel-tel-aviv,,,,,,,
Gal Shish,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,ironi-kiryat-shmona,,,
Nemanja Nikolic,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,
Claudiu Bumba,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,,
Gai Assulin,,,,hapoel-tel-aviv,,,,,,,
Anas Mahamid,,,,hapoel-tel-aviv,hapoel-tel-aviv,ironi-kiryat-shmona,,,,,
Roy Dayan,,,,,hapoel-tel-aviv,,,,,,
Yehonatan Levy,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,hapoel-hadera,,,
Michael Seaton,,,,,hapoel-tel-aviv,,,,,,
Ilay Musaiof,,,,,hapoel-tel-aviv,,,,,,
Marko Simic,,,,,hapoel-tel-aviv,,,,,,
Itzik Sholmyster,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,,
Nicolás Gorobsov,,,,,hapoel-tel-aviv,,,,,,
Or Ostvind,,hapoel-haifa,hapoel-haifa,ironi-kiryat-shmona,hapoel-tel-aviv,hapoel-tel-aviv,,,,,
Damir Sovsic,,,,,hapoel-tel-aviv,,,,,,
John Chibuike,,,,,hapoel-tel-aviv,,,,,,
Eden Hershkovitz,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,hapoel-tel-aviv,,
Ezechiel Ndouasel,,,,,hapoel-tel-aviv,,,,,,
Dolly Menga,,,,,hapoel-tel-aviv,,,,,,
Arik Yanko,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,maccabi-bnei-reineh
Yuval Sadeh,,,,,,hapoel-tel-aviv,,,,,
Israel Rosh,fc-ashdod,fc-ashdod,fc-ashdod,,,hapoel-tel-aviv,,,,,
Mor Naaman,,,,,,hapoel-tel-aviv,,,hapoel-tel-aviv,sektzia-ness-ziona,
Benny Tridovski,,,,,,hapoel-tel-aviv,,,sektzia-ness-ziona,hapoel-tel-aviv,
Ofek Shimon Balas,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,hapoel-tel-aviv,,
Ali El Ubra,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,sektzia-ness-ziona,,
Ofir Takiar,,,,,ironi-kiryat-shmona,hapoel-tel-aviv,,,,,
Amit Malka,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,
Bruno Soares,,,,,,hapoel-tel-aviv,,,,,
Marvin Peersman,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,
Yonathan Rodionov,,,,,,hapoel-tel-aviv,,,,,
Idan Cohen,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,,
Pedro Galván,bnei-yehuda-tel-aviv,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-tel-aviv,,,,,
Daniel Gretz,,,,,,hapoel-tel-aviv,,hapoel-jerusalem,,,
Guy Badash,,,,,,hapoel-tel-aviv,,sektzia-ness-ziona,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem
Fejsal Mulic,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,,
Muayen Halabi,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,
Amiran Shkalim,,fc-ashdod,,,,,hapoel-tel-aviv,,,,
Shay Lee Ayzen,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,bnei-yehuda-tel-aviv
Emmanuel Boateng,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,,
Nerijus Valskis,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,hapoel-tel-aviv,,,,
Roy Baranes,,,,,,,hapoel-tel-aviv,,hapoel-tel-aviv,hapoel-tel-aviv,
Abdi Farhat,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,
Roger,,,,,,,hapoel-tel-aviv,,,,
Ulrich Meleke,,,,,,,hapoel-tel-aviv,,,,
Raz Cohen,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,,
Ahmed Abed,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,hapoel-tel-aviv,ironi-kiryat-shmona,,,maccabi-bnei-reineh
Yoav Gerafi,,fc-ashdod,,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,hapoel-tel-aviv,fc-ashdod,fc-ashdod,fc-ashdod
Ido Sharon,,,sektzia-ness-ziona,,,sektzia-ness-ziona,,hapoel-tel-aviv,,,hapoel-tel-aviv
Tom Ahi Mordechai,,,,,,,,hapoel-tel-aviv,,hapoel-tel-aviv,
Denny Gropper,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,
Stefan Spirovski,,,,,,,,hapoel-tel-aviv,,,
Ilay Tamam,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,
Felipe Rodríguez,,,,,,,,hapoel-tel-aviv,,,
Osher Davida,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,
Ali Knaana,,,,,,,,hapoel-tel-aviv,,maccabi-bnei-reineh,
Shavit Mazal,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,fc-ashdod
Adi Tabachnik,,,,,,,hapoel-hadera,hapoel-tel-aviv,hapoel-hadera,hapoel-hadera,bnei-yehuda-tel-aviv
Doron Leidner,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv,
Amit Meir,,,,,,,,hapoel-tel-aviv,,,maccabi-bnei-reineh
Francis Kyeremeh,,,,,,,,hapoel-tel-aviv,,,
Ofek Ovadia,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,,
Demba Camara,,,,,,,,hapoel-tel-aviv,,,
Michael Olaha,,,,,,,,hapoel-tel-aviv,,,
Ilay Krispi,,,,,,,,,hapoel-tel-aviv,,
Niv Sardal,,,,,,,,,hapoel-tel-aviv,,
El Yam Kancepolsky,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv
Ofek Biton,,,,,,,sektzia-ness-ziona,sektzia-ness-ziona,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-jerusalem
Guy Sivilia,,,,,,,,,hapoel-tel-aviv,,bnei-yehuda-tel-aviv
Raz Stain,,,,hapoel-jerusalem,hapoel-jerusalem,,sektzia-ness-ziona,sektzia-ness-ziona,hapoel-tel-aviv,ihud-bnei-sachnin,
Omer Senior,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv
Yigal Becker,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,
Siyanda Xulu,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,
Stav Lemkin,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv,hapoel-tel-aviv
Armando Cooper,,,,,,,,,hapoel-tel-aviv,,
Omar Browne,,,,,,,,,hapoel-tel-aviv,,
Levan Kutalia,,,,,,,,,hapoel-tel-aviv,sektzia-ness-ziona,sektzia-ness-ziona
Bogdan Sarnavskyi,,,,,,,,,,hapoel-tel-aviv,
George Diba,,,,,,,,,,hapoel-tel-aviv,
Yoav Hofmayster,,,,,,,,,ironi-kiryat-shmona,hapoel-tel-aviv,ironi-kiryat-shmona
Tal Archel,,,,,,,,,,hapoel-tel-aviv,
Raz Twizer,,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv
Or Israelov,,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv
Mohamed Kalil Traoré,,,,,,,,,,hapoel-tel-aviv,
Alon Azugi,,,,,,,,,,hapoel-tel-aviv,
Ariel Cohen,,,,,,,,,,hapoel-tel-aviv,hapoel-tel-aviv
Sagi Genis,,,,,,,,,,hapoel-tel-aviv,
Yoav Tomer,,,,,,,,,,hapoel-tel-aviv,hapoel-jerusalem
Liad Ramot,,,,,,,,,,hapoel-tel-aviv,
Itamar Efrat,,,,,,,,,,,hapoel-tel-aviv
Godfried Roemeratoe,,,,,,,,,,,hapoel-tel-aviv
Pablo González,,,,,,,,,,,hapoel-tel-aviv
Hisham Layous,,,,,,,,,,,hapoel-tel-aviv
Emilijus Zubas,,,,,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,bnei-yehuda-tel-aviv,,,hapoel-tel-aviv
Hrvoje Ilic,,,,,,,,,,,hapoel-tel-aviv
Aleksandar Boljevic,,,,,,,,,,,hapoel-tel-aviv
Alen Ozbolt,,,,,,,,,,hapoel-haifa,hapoel-tel-aviv
Ravve Assayeg,,,,,,,,,,,hapoel-tel-aviv
Amir Abeles,ironi-kiryat-shmona,,,,,,,,,,
Mor Dahan,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Makonant Yazao,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,hapoel-haifa,hapoel-haifa,,,,maccabi-bnei-reineh,,
Ehud Maaravi,ironi-kiryat-shmona,,,,,,,,,,
Adrian Rochet,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,
Adi Elisha,ironi-kiryat-shmona,,,,,,,,,,
Naor Aboudi,ironi-kiryat-shmona,ironi-kiryat-shmona,,ironi-kiryat-shmona,,,,fc-ashdod,,,
Roni Porokara,ironi-kiryat-shmona,,,,,,,,,,
David Solari,ironi-kiryat-shmona,fc-ashdod,fc-ashdod,,,,,,,,
László Lencse,ironi-kiryat-shmona,,,,,,,,,,
Yoel Chejanovich,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Rom Iluz,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Salah Hasarma,ironi-kiryat-shmona,,,,,,,,,,
Benny Ben Zaken,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Darko Tasevski,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,,
Kenny Saief,ironi-kiryat-shmona,,,,,,,,,fc-ashdod,
Osei Mawuli,ironi-kiryat-shmona,,hapoel-haifa,,,,,,,,
Wael Mresat,ironi-kiryat-shmona,,,,,,,,,,
Eldar Shafsha,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Kassio,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,
Eli Balilti,,ironi-kiryat-shmona,,ironi-kiryat-shmona,ironi-kiryat-shmona,bnei-yehuda-tel-aviv,,hapoel-haifa,,,
Mindaugas Panka,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Moshe Abutbul,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
David Manga,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,
Rodgers Kola,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Eran Azrad,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,
Tamir Kahlon,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,,
Mahdi Zoabi,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,
Gal Mayo,,,ironi-kiryat-shmona,,,,,hapoel-jerusalem,hapoel-jerusalem,hapoel-jerusalem,
Amir Nassar,,,ironi-kiryat-shmona,,ironi-kiryat-shmona,ironi-kiryat-shmona,ihud-bnei-sachnin,,,,
Ahad Azam,hapoel-haifa,hapoel-haifa,ironi-kiryat-shmona,hapoel-haifa,,,,,,,
Liron Elimelech,,,ironi-kiryat-shmona,,,,,ihud-bnei-sachnin,,,
Tamer Sheikh Ahmed,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,,
Karem Arshid,,,ironi-kiryat-shmona,,,,,,hapoel-hadera,maccabi-bnei-reineh,
Daniel Borhal,,,,ironi-kiryat-shmona,,hapoel-hadera,,,,,
Ofek Antman,,hapoel-haifa,hapoel-haifa,ironi-kiryat-shmona,,,,,,,
Bar Hillel,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,
Roei Shukrani,,hapoel-haifa,hapoel-haifa,ironi-kiryat-shmona,,,hapoel-haifa,,,ihud-bnei-sachnin,ihud-bnei-sachnin
Rokas Stanulevicius,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,,
Austin Amutu,,,,ironi-kiryat-shmona,,,,,,,
Mauricio,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,fc-ashdod,,,hapoel-jerusalem,,
Luis Gutiérrez,,,,ironi-kiryat-shmona,,,,,,,
Uzochukwu Ugwu,,,,ironi-kiryat-shmona,,,sektzia-ness-ziona,,,,
Bruno Cantanhede,,,,ironi-kiryat-shmona,,,,,,,
Nitzan Sharon,,,,,ironi-kiryat-shmona,,,,,,
Heitor,,,,,ironi-kiryat-shmona,,,,,,
Nazar Abu Katifan,,,,,ironi-kiryat-shmona,,,,,,
Didier Brossou,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,
Eden Dahan,,,,,ironi-kiryat-shmona,hapoel-hadera,hapoel-jerusalem,,hapoel-jerusalem,maccabi-bnei-reineh,
Eliran Gabai,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,,,
Yogev Lerman,,,,hapoel-jerusalem,ironi-kiryat-shmona,hapoel-jerusalem,hapoel-jerusalem,,,,
Rafael Jataí,,,,,ironi-kiryat-shmona,,,,,,
Ido Davidov,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,sektzia-ness-ziona,,
Jacob Njoku,,,,,ironi-kiryat-shmona,,,,,,
Marcus Diniz,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,,,
Milos Radivojevic,,,,,,ironi-kiryat-shmona,,,,,
Samuel Broun,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Mohamad Shaker,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Dziugas Bartkus,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Gad Amos,hapoel-haifa,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,ihud-bnei-sachnin,ihud-bnei-sachnin
Ofek Nadir,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,
Yadin Lugasi,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Roy Ronen,,,,,,,ironi-kiryat-shmona,,,,
Hadji Barry,,,,,,,ironi-kiryat-shmona,,,,
Lucas Dias,,,,,,,ironi-kiryat-shmona,,,,
Daniel Benish,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,,
Jorge Morcillo,,,,,,,ironi-kiryat-shmona,,,,
Niran Rotshtein,,,,,,,ironi-kiryat-shmona,,,,
Yuval Levin,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,
Valon Ahmedi,,,,,,,ironi-kiryat-shmona,,,,
Alon Buzorgi,,,,,,,ironi-kiryat-shmona,,,,
Yoel Abuhatzira,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,bnei-yehuda-tel-aviv,
Ziv Morgan,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Dylan de Jong,,,,,,,,ironi-kiryat-shmona,,,
Ori Tzaadon,,,,,,,,ironi-kiryat-shmona,,,
Silas,,,,,,,,ironi-kiryat-shmona,,,
Radu Ginsari,,,,,,hapoel-haifa,hapoel-haifa,ironi-kiryat-shmona,,,
John Jairo Ruiz,,,,,,,,ironi-kiryat-shmona,,,
James,,,,,,,,ironi-kiryat-shmona,,,
Guy Ben Lulu,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,
Amir Ben Shimon,fc-ashdod,fc-ashdod,fc-ashdod,fc-ashdod,,,hapoel-jerusalem,ironi-kiryat-shmona,ironi-kiryat-shmona,,
Idan Rata,,,,,,,,ironi-kiryat-shmona,,,
Shay Golan,,,,,,,,ironi-kiryat-shmona,,,
Maalique Foster,,,,,,,,ironi-kiryat-shmona,,,
Ariel Sheratzky,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Cillian Sheridan,,,,,,,,ironi-kiryat-shmona,,,
Abdallah Khalaihal,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,,
Mike Amanga,,,,,,,,,ironi-kiryat-shmona,,
Nadav Zamir,,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Nir David Drori,,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Shalev Desta,,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona,ironi-kiryat-shmona
Roee Ben David,,,,,,,,,,ironi-kiryat-shmona,
Stephane Acka,,,,,,,,,,ironi-kiryat-shmona,sektzia-ness-ziona
Erez Isakov,,,,,,,,,,ironi-kiryat-shmona,
Ovidiu Bic,,,,,,,,,,ironi-kiryat-shmona,
Willie,,,,,,,,,,ironi-kiryat-shmona,
Issouf Dosso,,,,,,,,,,ironi-kiryat-shmona,
Itay Ben Shabat,,,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona
Or Hasin,,,,,,,,,,ironi-kiryat-shmona,ironi-kiryat-shmona
Julius Szöke,,,,,,,,,,ironi-kiryat-shmona,
Mustaffa Abu El Hija,,,,,,,,,,ironi-kiryat-shmona,
Morgan Ferrier,,,,,,,,,,ironi-kiryat-shmona,
Ron Peretz,,,,,,,,,,ironi-kiryat-shmona,
Stefan Milosevic,,,,,,,,,,ironi-kiryat-shmona,
Assaf Tzur,,,,,,,,,,,ironi-kiryat-shmona
Roy Harel,,,,,,,,,,,ironi-kiryat-shmona
Marlon,,,,,,,,,,,ironi-kiryat-shmona
Ofir Benbenishti,,,,,,,,,,,ironi-kiryat-shmona
Noam Cohen,,,,,,,,sektzia-ness-ziona,hapoel-hadera,hapoel-haifa,ironi-kiryat-shmona
Gian Martins,,,,,,,,,,,ironi-kiryat-shmona
Ivan Bakhar,,,,,,,,,,,ironi-kiryat-shmona
Senin Sebai,,,,,,,,,,,ironi-kiryat-shmona
Arafat Djako,ihud-bnei-sachnin,,,,,,,,,,
Ibrahim Sayed Ahmad,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Mahmoud Kannadil,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin
Maxime Josse,ihud-bnei-sachnin,,,,,,,,,,
Ala'a Abu Saleh,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,ihud-bnei-sachnin,,,,,
Akram Shreh,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Bassam Ganayem,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,,
Ahmed Kasoum,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Khaled Khalaila,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,
Wael Harbaui,ihud-bnei-sachnin,,,,,,,,,,
Hamad Ganayem,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,
Obaida Zbedat,ihud-bnei-sachnin,,,,,,,,,,
Siaf Alhushala,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Anan Nasraldin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Mahmood Zbedat,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Ahmad Shebel,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,,
Idan Weitzman,ihud-bnei-sachnin,,,,,,,,,,
Pieter Mbemba,ihud-bnei-sachnin,,,,,,,,,,
Imoro Lukman,ihud-bnei-sachnin,,,,,,,,,,
Ali Ottman,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,
Emad Badarna,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
Haim Benon,ihud-bnei-sachnin,ihud-bnei-sachnin,ihud-bnei-sachnin,,,,,,,,
